"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Vendor","Src. Int.","Src. Zone","Dst. MAC","Dst. Vendor","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","DPI","Notes","Message","HTTP Referer"
"11/21/2025 09:07:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:00","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.126","57116","","0.0.0.0","0","","20.44.239.154","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","15","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:20.44.239.154 Country Name:Singapore",""
"11/21/2025 09:08:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","57933","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 09:09:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","57953","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 09:11:00","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","57999","","0.0.0.0","0","","40.79.197.34","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:40.79.197.34 Country Name:Japan",""
"11/21/2025 09:12:54","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","31.134.6.180","26703","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:31.134.6.180 Country Name:Seychelles",""
"11/21/2025 09:15:04","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","185.244.104.2","60953","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","52","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:185.244.104.2 Country Name:Lithuania",""
"11/21/2025 09:23:33","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","","","0.0.0.0","0","","40.104.42.210","","","0.0.0.0","0","","icmp","8","0","46","","Default Access Rule_7","15","","","","","","","","","","","","drop","","","Responder from country blocked: Responder IP:40.104.42.210 Country Name:New Zealand",""
"11/21/2025 09:23:39","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","LAN","2C:B8:ED:D7:21:91","SONICWALL","X0","WAN","52.96.70.242","","","0.0.0.0","0","","172.16.0.127","","","0.0.0.0","0","","icmp","0","0","46","","Default Access Rule_7","15","","","","316","3","","","","","","","NA","","","IPS Detection Alert: ICMP Echo Reply, SID: 316, Priority: Low",""
"11/21/2025 09:28:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","58617","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 09:29:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","58634","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 09:32:51","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","31.134.6.119","29255","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:31.134.6.119 Country Name:Seychelles",""
"11/21/2025 09:34:08","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","58732","","0.0.0.0","0","","104.46.162.225","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.225 Country Name:Australia",""
"11/21/2025 09:34:50","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","8.210.123.17","37904","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","46","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:8.210.123.17 Country Name:Hong Kong",""
"11/21/2025 09:45:40","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","59058","","0.0.0.0","0","","40.79.173.41","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:40.79.173.41 Country Name:Australia",""
"11/21/2025 09:45:50","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","106.13.137.24","48071","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","46","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:106.13.137.24 Country Name:China",""
"11/21/2025 09:46:40","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","59084","","0.0.0.0","0","","40.79.173.41","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:40.79.173.41 Country Name:Australia",""
"11/21/2025 09:57:53","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X1","WAN","78.128.114.38","55930","","","","","74.95.21.115","80","","","","","tcp","","","46","","Default Access Rule_16","3","","","","","","","","","","","General HTTP MGMT","drop","","","Initiator from country blocked: Initiator IP:78.128.114.38 Country Name:Bulgaria",""
"11/21/2025 09:59:46","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","59412","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 10:03:11","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","","","0.0.0.0","0","","40.100.47.98","","","0.0.0.0","0","","icmp","8","0","46","","Default Access Rule_7","15","","","","","","","","","","","","drop","","","Responder from country blocked: Responder IP:40.100.47.98 Country Name:Korea, Republic of",""
"11/21/2025 10:03:21","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","LAN","2C:B8:ED:D7:21:91","SONICWALL","X0","WAN","52.97.101.178","","","0.0.0.0","0","","172.16.0.127","","","0.0.0.0","0","","icmp","0","0","46","","Default Access Rule_7","15","","","","316","3","","","","","","","NA","","","IPS Detection Alert: ICMP Echo Reply, SID: 316, Priority: Low",""
"11/21/2025 10:03:34","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","185.244.104.2","42109","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","52","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:185.244.104.2 Country Name:Lithuania",""
"11/21/2025 10:06:05","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X1","WAN","149.50.96.133","35880","","","","","74.95.21.115","80","","","","","tcp","","","416","","Default Access Rule_16","3","","","","","","","","","","","General HTTP MGMT","drop","","","Initiator from country blocked: Initiator IP:149.50.96.133 Country Name:Poland",""
"11/21/2025 10:07:46","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X1","WAN","23.221.236.143","443","","","","","74.95.21.115","22021","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 2123, 46313, 39854, 8293, 7842","Possible port scan detected",""
"11/21/2025 10:11:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","59835","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 10:12:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","59855","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 10:13:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","59876","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 10:19:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","60022","","0.0.0.0","0","","52.108.36.38","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.38 Country Name:Brazil",""
"11/21/2025 10:20:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","60048","","0.0.0.0","0","","52.108.36.38","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.38 Country Name:Brazil",""
"11/21/2025 10:21:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","60061","","0.0.0.0","0","","52.108.36.38","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.38 Country Name:Brazil",""
"11/21/2025 10:22:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","60093","","0.0.0.0","0","","52.108.36.38","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.38 Country Name:Brazil",""
"11/21/2025 10:23:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","60112","","0.0.0.0","0","","52.108.36.38","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.38 Country Name:Brazil",""
"11/21/2025 10:29:12","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","","","0.0.0.0","0","","40.99.26.210","","","0.0.0.0","0","","icmp","8","0","46","","Default Access Rule_7","15","","","","","","","","","","","","drop","","","Responder from country blocked: Responder IP:40.99.26.210 Country Name:Qatar",""
"11/21/2025 10:29:18","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","LAN","2C:B8:ED:D7:21:91","SONICWALL","X0","WAN","52.96.35.2","","","0.0.0.0","0","","172.16.0.127","","","0.0.0.0","0","","icmp","0","0","46","","Default Access Rule_7","15","","","","316","3","","","","","","","NA","","","IPS Detection Alert: ICMP Echo Reply, SID: 316, Priority: Low",""
"11/21/2025 10:32:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","60319","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 10:33:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","60344","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 10:42:17","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X1","WAN","149.50.96.133","50194","","","","","74.95.21.115","80","","","","","tcp","","","243","","Default Access Rule_16","3","","","","","","","","","","","General HTTP MGMT","drop","","","Initiator from country blocked: Initiator IP:149.50.96.133 Country Name:Poland",""
"11/21/2025 11:01:29","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","60961","","0.0.0.0","0","","104.46.162.225","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.225 Country Name:Australia",""
"11/21/2025 11:02:31","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","LAN","2C:B8:ED:D7:21:91","SONICWALL","X0","WAN","52.96.88.66","","","0.0.0.0","0","","172.16.0.127","","","0.0.0.0","0","","icmp","0","0","46","","Default Access Rule_7","15","","","","316","3","","","","","","","NA","","","IPS Detection Alert: ICMP Echo Reply, SID: 316, Priority: Low",""
"11/21/2025 11:03:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61059","","0.0.0.0","0","","52.108.36.38","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.38 Country Name:Brazil",""
"11/21/2025 11:04:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61086","","0.0.0.0","0","","52.108.36.38","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.38 Country Name:Brazil",""
"11/21/2025 11:07:24","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61361","","0.0.0.0","0","","52.111.232.15","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.111.232.15 Country Name:Japan",""
"11/21/2025 11:08:22","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","31.134.7.224","30349","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:31.134.7.224 Country Name:Seychelles",""
"11/21/2025 11:10:37","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61471","","0.0.0.0","0","","40.79.167.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:40.79.167.8 Country Name:Australia",""
"11/21/2025 11:11:42","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61507","","0.0.0.0","0","","40.79.167.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:40.79.167.8 Country Name:Australia",""
"11/21/2025 11:12:04","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","LAN","2C:B8:ED:D7:21:91","SONICWALL","X0","WAN","40.104.116.50","","","0.0.0.0","0","","172.16.0.127","","","0.0.0.0","0","","icmp","0","0","46","","Default Access Rule_7","15","","","","316","3","","","","","","","NA","","","IPS Detection Alert: ICMP Echo Reply, SID: 316, Priority: Low",""
"11/21/2025 11:12:04","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","LAN","2C:B8:ED:D7:21:91","SONICWALL","X0","WAN","40.104.116.50","","","0.0.0.0","0","","172.16.0.127","","","0.0.0.0","0","","icmp","11","0","58","","Default Access Rule_7","15","","","","352","3","","","","","","","NA","","","IPS Detection Alert: ICMP Time-To-Live Exceeded in Transit, SID: 352, Priority: Low",""
"11/21/2025 11:13:15","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61546","","0.0.0.0","0","","40.79.167.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:40.79.167.8 Country Name:Australia",""
"11/21/2025 11:15:04","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61656","","0.0.0.0","0","","40.79.167.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:40.79.167.8 Country Name:Australia",""
"11/21/2025 11:16:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61700","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 11:17:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61732","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 11:18:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61751","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 11:19:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61792","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 11:20:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61821","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 11:21:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61851","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 11:22:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","61871","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
