"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Vendor","Src. Int.","Src. Zone","Dst. MAC","Dst. Vendor","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","DPI","Notes","Message","HTTP Referer"
"09/05/2025 06:04:19","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","agnes","0s"," ","","","","","","","","","NA","","agnes via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:04:21","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ian","0s"," ","","","","","","","","","NA","","ian via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:04:21","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","97","","","","","","","","","","","","","","NA","","Source: 50.247.194.233, 53901, Destination: 208.67.220.220, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"09/05/2025 06:04:21","1154","Security Services","Application Control","Application Control Detection Alert","Standard Application Control Message String","Alert","2048","00:15:5D:01:51:04","MICROSOFT CORPORATION","X0","LAN","18:C2:41:40:22:80","SONICWALL","X1","WAN","192.168.1.225","53845","","0.0.0.0","0","","208.67.220.220","53","dns.opendns.com","0.0.0.0","0","","udp","","","97","","Default Access Rule_7","23","","","","6820","3","","","","","","General DNS","NA","","","Application Control Detection Alert: PROTOCOLS DNS Protocol -- Standard Query (.net Domains), SID: 6820, AppID: 1283, CatID: 74",""
"09/05/2025 06:04:21","1154","Security Services","Application Control","Application Control Detection Alert","Standard Application Control Message String","Alert","2048","A0:FF:70:C0:46:17","VANTIVA USA LLC","X1","LAN","18:C2:41:40:22:81","SONICWALL","X0","WAN","208.67.220.220","53","dns.opendns.com","0.0.0.0","0","","192.168.1.225","53845","","0.0.0.0","0","","udp","","","143","","Default Access Rule_7","23","","","","4398","3","","","","","","General DNS","NA","","","Application Control Detection Alert: PROTOCOLS DNS Protocol -- Standard Query Response (Non-Authoritative), SID: 4398, AppID: 1283, CatID: 74",""
"09/05/2025 06:04:22","1154","Security Services","Application Control","Application Control Detection Alert","Standard Application Control Message String","Alert","2048","A0:FF:70:C0:46:17","VANTIVA USA LLC","X1","LAN","18:C2:41:40:22:81","SONICWALL","X0","WAN","208.67.220.220","443","dns.opendns.com","0.0.0.0","0","","192.168.1.70","59985","ATN61680","0.0.0.0","0","","udp","","","908","","Default Access Rule_7","23","","","","7","3","","","","","","General HTTPS","NA","","","Application Control Detection Alert: PROXY-ACCESS Encrypted Key Exchange -- UDP Random Encryption(UltraSurf), SID: 7, AppID: 2900, CatID: 27",""
"09/05/2025 06:04:23","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","it","0s"," ","","","","","","","","","NA","","it via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:04:23","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ahab","0s"," ","","","","","","","","","NA","","ahab via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:04:24","1154","Security Services","Application Control","Application Control Detection Alert","Standard Application Control Message String","Alert","2048","A0:FF:70:C0:46:17","VANTIVA USA LLC","X1","LAN","18:C2:41:40:22:81","SONICWALL","X0","WAN","52.71.73.245","443","ec2-52-71-73-245.compute-1.amazonaws.com","0.0.0.0","0","","192.168.1.27","49726","","0.0.0.0","0","","tcp","","","1500","","Default Access Rule_7","16","","","","7927","3","","","","","","General HTTPS","NA","","","Application Control Detection Alert: PROTOCOLS SSL/TLS Protocol -- TLSv1.2 Version, SID: 7927, AppID: 1279, CatID: 74",""
"09/05/2025 06:04:25","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ibrahim","0s"," ","","","","","","","","","NA","","ibrahim via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:04:25","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.132","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","eramirez","0s"," ","","","","","","","","","NA","","eramirez via SSl VPN Portal from 80.94.95.132","User login denied due to bad credentials",""
"09/05/2025 06:04:27","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","iva","0s"," ","","","","","","","","","NA","","iva via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:04:27","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ahall","0s"," ","","","","","","","","","NA","","ahall via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:04:29","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ida","0s"," ","","","","","","","","","NA","","ida via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:04:31","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ivo","0s"," ","","","","","","","","","NA","","ivo via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:04:31","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.132","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","eric","0s"," ","","","","","","","","","NA","","eric via SSl VPN Portal from 80.94.95.132","User login denied due to bad credentials",""
"09/05/2025 06:04:31","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","aharon","0s"," ","","","","","","","","","NA","","aharon via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:04:33","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ignatius","0s"," ","","","","","","","","","NA","","ignatius via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:04:35","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ivor","0s"," ","","","","","","","","","NA","","ivor via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:04:35","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ahernandez","0s"," ","","","","","","","","","NA","","ahernandez via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:04:37","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.132","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","erica","0s"," ","","","","","","","","","NA","","erica via SSl VPN Portal from 80.94.95.132","User login denied due to bad credentials",""
"09/05/2025 06:04:37","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ike","0s"," ","","","","","","","","","NA","","ike via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:04:39","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","aida","0s"," ","","","","","","","","","NA","","aida via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:04:39","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ivy","0s"," ","","","","","","","","","NA","","ivy via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:04:40","1200","Security Services","Botnet Filter","Botnet Initiator Blocked","Standard Message String","Alert","2048","A0:FF:70:C0:46:17","VANTIVA USA LLC","X1","WAN","18:C2:41:40:22:81","SONICWALL","X1","WAN","185.230.13.4","59666","","","","","50.247.194.233","80","","","","","tcp","","","463","","Default Access Rule_20","4","","","","","","","","","","","General HTTP MGMT","drop","","","Suspected Botnet initiator blocked: Initiator IP:185.230.13.4",""
"09/05/2025 06:04:41","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ima","0s"," ","","","","","","","","","NA","","ima via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:04:42","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.132","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","erick","0s"," ","","","","","","","","","NA","","erick via SSl VPN Portal from 80.94.95.132","User login denied due to bad credentials",""
"09/05/2025 06:04:43","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","izzie","0s"," ","","","","","","","","","NA","","izzie via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:04:44","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","aidan","0s"," ","","","","","","","","","NA","","aidan via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:04:45","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","immanuel","0s"," ","","","","","","","","","NA","","immanuel via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:04:48","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.132","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ericka","0s"," ","","","","","","","","","NA","","ericka via SSl VPN Portal from 80.94.95.132","User login denied due to bad credentials",""
"09/05/2025 06:04:48","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","aiden","0s"," ","","","","","","","","","NA","","aiden via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:04:49","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","izzy","0s"," ","","","","","","","","","NA","","izzy via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:04:50","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","58:38:79:36:37:40","RICOH COMPANY","X0","LAN","33:33:00:01:00:03","Unknown","","","fe80::20f7:12b1:75cd:2045","54411","","","","","ff02::1:3","5355","","","","","udp","","","81","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"09/05/2025 06:04:50","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","imogen","0s"," ","","","","","","","","","NA","","imogen via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:04:52","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","aileen","0s"," ","","","","","","","","","NA","","aileen via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:04:53","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.132","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","erik","0s"," ","","","","","","","","","NA","","erik via SSl VPN Portal from 80.94.95.132","User login denied due to bad credentials",""
"09/05/2025 06:04:54","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","jace","0s"," ","","","","","","","","","NA","","jace via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:04:54","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","imtenan","0s"," ","","","","","","","","","NA","","imtenan via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:04:55","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","aimee","0s"," ","","","","","","","","","NA","","aimee via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:04:57","1154","Security Services","Application Control","Application Control Detection Alert","Standard Application Control Message String","Alert","2048","C8:4B:D6:18:32:68","DELL","X0","LAN","18:C2:41:40:22:80","SONICWALL","X1","WAN","192.168.1.70","52143","ATN61680","0.0.0.0","0","","208.67.220.220","443","dns.opendns.com","0.0.0.0","0","","tcp","","","238","","Default Access Rule_7","23","","","","6","3","","","","","","General HTTPS","NA","","","Application Control Detection Alert: PROXY-ACCESS Non-SSL traffic over SSL port -- Traffic Anomaly Detection, SID: 6, AppID: 2901, CatID: 27",""
"09/05/2025 06:04:57","1154","Security Services","Application Control","Application Control Detection Alert","Standard Application Control Message String","Alert","2048","C8:4B:D6:18:32:68","DELL","X0","LAN","18:C2:41:40:22:80","SONICWALL","X1","WAN","192.168.1.70","52143","ATN61680","0.0.0.0","0","","208.67.220.220","443","dns.opendns.com","0.0.0.0","0","","tcp","","","238","","Default Access Rule_7","23","","","","5","3","","","","","","General HTTPS","NA","","","Application Control Detection Alert: PROXY-ACCESS Encrypted Key Exchange -- TCP Random Encryption(Skype,UltraSurf,Emule), SID: 5, AppID: 2900, CatID: 27",""
"09/05/2025 06:04:58","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ina","0s"," ","","","","","","","","","NA","","ina via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:04:58","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.132","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","erika","0s"," ","","","","","","","","","NA","","erika via SSl VPN Portal from 80.94.95.132","User login denied due to bad credentials",""
"09/05/2025 06:04:58","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","jacinth","0s"," ","","","","","","","","","NA","","jacinth via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:04:59","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","aisha","0s"," ","","","","","","","","","NA","","aisha via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:05:02","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","jacinthe","0s"," ","","","","","","","","","NA","","jacinthe via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:05:02","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","inessa","0s"," ","","","","","","","","","NA","","inessa via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:05:04","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","aiyush","0s"," ","","","","","","","","","NA","","aiyush via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:05:05","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.132","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","erin","0s"," ","","","","","","","","","NA","","erin via SSl VPN Portal from 80.94.95.132","User login denied due to bad credentials",""
"09/05/2025 06:05:06","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","jack","0s"," ","","","","","","","","","NA","","jack via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:05:06","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","inez","0s"," ","","","","","","","","","NA","","inez via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:05:08","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ajay","0s"," ","","","","","","","","","NA","","ajay via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:05:10","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.132","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","erma","0s"," ","","","","","","","","","NA","","erma via SSl VPN Portal from 80.94.95.132","User login denied due to bad credentials",""
"09/05/2025 06:05:11","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","jackie","0s"," ","","","","","","","","","NA","","jackie via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:05:11","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","info","0s"," ","","","","","","","","","NA","","info via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:05:12","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ajeesh","0s"," ","","","","","","","","","NA","","ajeesh via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:05:15","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","install","0s"," ","","","","","","","","","NA","","install via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:05:15","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","jacklyn","0s"," ","","","","","","","","","NA","","jacklyn via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:05:15","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.132","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ermengarde","0s"," ","","","","","","","","","NA","","ermengarde via SSl VPN Portal from 80.94.95.132","User login denied due to bad credentials",""
"09/05/2025 06:05:16","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","alaina","0s"," ","","","","","","","","","NA","","alaina via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:05:19","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","jacko","0s"," ","","","","","","","","","NA","","jacko via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:05:19","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","intern","0s"," ","","","","","","","","","NA","","intern via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:05:20","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","alan","0s"," ","","","","","","","","","NA","","alan via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:05:21","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.132","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ernest","0s"," ","","","","","","","","","NA","","ernest via SSl VPN Portal from 80.94.95.132","User login denied due to bad credentials",""
"09/05/2025 06:05:21","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","78","","","","","","","","","","","","","","NA","","Source: 50.247.194.233, 48994, Destination: 208.67.220.220, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"09/05/2025 06:05:21","1154","Security Services","Application Control","Application Control Detection Alert","Standard Application Control Message String","Alert","2048","00:15:5D:01:51:04","MICROSOFT CORPORATION","X0","LAN","18:C2:41:40:22:80","SONICWALL","X1","WAN","192.168.1.225","54349","","0.0.0.0","0","","208.67.220.220","53","dns.opendns.com","0.0.0.0","0","","udp","","","78","","Default Access Rule_7","23","","","","6820","3","","","","","","General DNS","NA","","","Application Control Detection Alert: PROTOCOLS DNS Protocol -- Standard Query (.net Domains), SID: 6820, AppID: 1283, CatID: 74",""
"09/05/2025 06:05:21","1154","Security Services","Application Control","Application Control Detection Alert","Standard Application Control Message String","Alert","2048","A0:FF:70:C0:46:17","VANTIVA USA LLC","X1","LAN","18:C2:41:40:22:81","SONICWALL","X0","WAN","208.67.220.220","53","dns.opendns.com","0.0.0.0","0","","192.168.1.225","54349","","0.0.0.0","0","","udp","","","110","","Default Access Rule_7","23","","","","4398","3","","","","","","General DNS","NA","","","Application Control Detection Alert: PROTOCOLS DNS Protocol -- Standard Query Response (Non-Authoritative), SID: 4398, AppID: 1283, CatID: 74",""
"09/05/2025 06:05:23","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ira","0s"," ","","","","","","","","","NA","","ira via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:05:23","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","jackson","0s"," ","","","","","","","","","NA","","jackson via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:05:24","1154","Security Services","Application Control","Application Control Detection Alert","Standard Application Control Message String","Alert","2048","00:15:5D:01:51:04","MICROSOFT CORPORATION","X0","LAN","18:C2:41:40:22:80","SONICWALL","X1","WAN","192.168.1.225","54112","","0.0.0.0","0","","208.67.220.220","53","dns.opendns.com","0.0.0.0","0","","udp","","","89","","Default Access Rule_7","23","","","","6818","3","","","","","","General DNS","NA","","","Application Control Detection Alert: PROTOCOLS DNS Protocol -- Standard Query (.com Domains), SID: 6818, AppID: 1283, CatID: 74",""
"09/05/2025 06:05:24","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","alana","0s"," ","","","","","","","","","NA","","alana via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
"09/05/2025 06:05:24","1154","Security Services","Application Control","Application Control Detection Alert","Standard Application Control Message String","Alert","2048","A0:FF:70:C0:46:17","VANTIVA USA LLC","X1","LAN","18:C2:41:40:22:81","SONICWALL","X0","WAN","50.225.154.143","443","","0.0.0.0","0","","192.168.1.27","52128","","0.0.0.0","0","","tcp","","","181","","Default Access Rule_7","16","","","","7927","3","","","","","","General HTTPS","NA","","","Application Control Detection Alert: PROTOCOLS SSL/TLS Protocol -- TLSv1.2 Version, SID: 7927, AppID: 1279, CatID: 74",""
"09/05/2025 06:05:27","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.132","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","ernestine","0s"," ","","","","","","","","","NA","","ernestine via SSl VPN Portal from 80.94.95.132","User login denied due to bad credentials",""
"09/05/2025 06:05:27","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.38","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","irene","0s"," ","","","","","","","","","NA","","irene via SSl VPN Portal from 185.93.89.38","User login denied due to bad credentials",""
"09/05/2025 06:05:27","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.31","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","jacky","0s"," ","","","","","","","","","NA","","jacky via SSl VPN Portal from 185.93.89.31","User login denied due to bad credentials",""
"09/05/2025 06:05:28","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.93.89.33","","","","","","50.247.194.233","4433","","","","","tcp","","","","","","","alanna","0s"," ","","","","","","","","","NA","","alanna via SSl VPN Portal from 185.93.89.33","User login denied due to bad credentials",""
